"registration_date,""stolen_date"",""brand"",""model"",""province"""
"2015-04-13,""2019-07-28"",""KYMCO"",""K-XCT 125"",""B"""
"2006-06-12,""2019-07-28"",""YAMAHA"",""YP125E"",""CA"""
"2017-09-21,""2019-07-28"",""KYMCO"",""AGILITY CITY 125"",""B"""
"2018-10-10,""2019-07-28"",""S.Y.M"",""SYMPHONY"",""IB"""
"2007-03-29,""2019-07-28"",""YAMAHA"",""DT125RE"",""IB"""
"2009-12-02,""2019-07-28"",""PIAGGIO"",""FLY 125"",""PO"""
"2018-09-24,""2019-07-28"",""RIEJU"",""CENTURY 125"",""S"""
"2016-06-20,""2019-07-28"",""HONDA"",""WW125EX2"",""SE"""
"2014-07-31,""2019-07-28"",""KYMCO"",""SUPER DINK 300I"",""M"""
"2008-06-30,""2019-07-30"",""HONDA"",""SH125"",""B"""
"2000-07-11,""2019-07-30"",""PIAGGIO"",""LIBERTY 125 4T"",""M"""
"2019-04-11,""2019-07-30"",""PEUGEOT"",""TWEET"",""M"""
"2002-09-04,""2019-07-30"",""YAMAHA"",""XC 125"",""B"""
"2008-02-19,""2019-07-30"",""PIAGGIO"",""FLY 125"",""SE"""
"2000-04-19,""2019-07-30"",""SUZUKI"",""GZ250Y"",""AL"""
"2018-06-14,""2019-07-30"",""YAMAHA"",""X-MAX 125"",""B"""
"2012-06-29,""2019-07-30"",""HONDA"",""CBF125M"",""CA"""
"2009-11-20,""2019-07-30"",""HONDA"",""SH125"",""B"""
"2015-06-25,""2019-07-30"",""YAMAHA"",""YZF-R1"",""LE"""
"2006-09-08,""2019-07-30"",""HONDA"",""CBF250"",""SE"""
"2005-07-21,""2019-07-30"",""HONDA"",""SH125"",""B"""
"2018-03-05,""2019-07-30"",""HONDA"",""SH300A"",""B"""
"2019-06-07,""2019-07-30"",""SILENCE"",""S02"",""M"""
"2012-09-13,""2019-07-30"",""HONDA"",""SH125"",""B"""
"2005-10-26,""2019-07-30"",""DAELIM"",""HISTORY"",""A"""
"2010-11-19,""2019-07-30"",""HONDA"",""SH300A"",""B"""
"2006-11-02,""2019-07-30"",""HONDA"",""SH125"",""B"""
"2014-01-08,""2019-07-30"",""HONDA"",""SH125AD"",""B"""
"2017-03-03,""2019-07-30"",""SUZUKI"",""UH125"",""B"""
"2014-04-22,""2019-07-30"",""S.Y.M"",""SYMPHONY 125 S"",""IB"""
"2010-05-11,""2019-07-30"",""DERBI"",""RAMBLA 300"",""B"""
"2006-07-18,""2019-07-30"",""PIAGGIO"",""X9 125 EVOLUT"",""M"""
"2019-02-04,""2019-07-30"",""KYMCO"",""SUPER DINK 125"",""M"""
"2007-03-02,""2019-07-30"",""KAWASAKI"",""ER 6N"",""C"""
"2005-07-29,""2019-07-30"",""YAMAHA"",""YBR125"",""M"""
"2012-03-30,""2019-07-30"",""PIAGGIO"",""VESPA LX 125 I.E."",""M"""
"2016-10-17,""2019-07-31"",""KYMCO"",""SUPER DINK 125 ABS"",""M"""
"1992-06-09,""2019-07-31"",""HONDA"",""NH90 YUPI"",""B"""
"2013-07-31,""2019-07-31"",""KYMCO"",""K-CXT 300"",""B"""
"2019-06-10,""2019-07-31"",""KYMCO"",""AGILITY CITY 125"",""M"""
"2007-06-27,""2019-07-31"",""KYMCO"",""MOVIE 125 XL"",""A"""
"2008-03-04,""2019-07-31"",""HONDA"",""SH125"",""B"""
"1991-11-13,""2019-07-31"",""VESPA"",""TX 200"",""B"""
"2001-11-09,""2019-07-31"",""YAMAHA"",""YZF R6"",""SE"""
"2013-12-26,""2019-07-31"",""KYMCO"",""AGILITY CITY 125"",""CO"""
"2018-08-01,""2019-07-31"",""HUSQVARNA"",""HUSQVARNA FE 350"",""M"""
"2000-01-01,""2019-07-31"",""YAMAHA"",""YZF-R6"",""IB"""
"2016-02-26,""2019-07-31"",""PIAGGIO"",""LIBERTY 125 3V"",""MA"""
"2006-06-01,""2019-07-31"",""HONDA"",""SH150"",""B"""
"2006-05-03,""2019-07-31"",""S.Y.M"",""HD125"",""B"""
"2014-07-31,""2019-07-31"",""DUCATI"",""MONSTER 821"",""M"""
"2007-07-13,""2019-07-31"",""HONDA"",""SH300"",""SE"""
"2008-11-25,""2019-07-31"",""YAMAHA"",""YP125R"",""B"""
"2018-12-12,""2019-07-31"",""HONDA"",""SH125AD"",""B"""
"2015-07-31,""2019-08-01"",""HONDA"",""WW125EX"",""MA"""
"2005-06-28,""2019-08-01"",""SUZUKI"",""GZ250"",""TF"""
"2014-09-19,""2019-08-01"",""KYMCO"",""SUPER DINK 300 ABS"",""M"""
"2012-11-05,""2019-08-01"",""S.Y.M"",""SYMPHONY 125 S"",""B"""
"2010-05-05,""2019-08-01"",""KYMCO"",""SUPER DINK 300I"",""BI"""
"2013-06-11,""2019-08-01"",""PEUGEOT"",""LXR"",""SG"""
"2010-10-27,""2019-08-01"",""KYMCO"",""PEOPLE GTI 125"",""M"""
"2008-09-16,""2019-08-01"",""KAWASAKI"",""NINJA ZX-6R"",""MU"""
"2017-01-19,""2019-08-01"",""HONDA"",""NSC110MPD"",""CA"""
"2007-05-28,""2019-08-01"",""PIAGGIO"",""VESPA LX 125"",""TF"""
"1982-12-23,""2019-08-01"",""YAMAHA"",""XJ-650"",""B"""
"2009-11-16,""2019-08-01"",""APRILIA"",""SPORT CITY 125"",""V"""
"2016-07-28,""2019-08-01"",""PIAGGIO"",""LIBERTY"",""MU"""
"2015-10-07,""2019-08-01"",""HONDA"",""SH125AD"",""B"""
"2010-11-11,""2019-08-01"",""YAMAHA"",""XP500 T MAX"",""V"""
"2015-11-27,""2019-08-01"",""KYMCO"",""SUPER DINK 300 ABS"",""M"""
"2013-05-08,""2019-08-01"",""PIAGGIO"",""BEVERLY"",""TF"""
"2015-07-23,""2019-08-02"",""KYMCO"",""SUPER DINK 300I"",""TO"""
"2008-03-18,""2019-08-02"",""HONDA"",""SCV100"",""GI"""
"2006-10-27,""2019-08-02"",""HONDA"",""PES125"",""SE"""
"2015-09-18,""2019-08-02"",""YAMAHA"",""GDP125A"",""CA"""
"2008-01-03,""2019-08-02"",""KAWASAKI"",""NINJA ZX-6R"",""B"""
"2013-02-13,""2019-08-02"",""KYMCO"",""SUPER DINK 300I"",""B"""
"1989-04-24,""2019-08-02"",""HONDA"",""NSR 125 F"",""M"""
"2011-11-14,""2019-08-02"",""HONDA"",""SH150"",""B"""
"1990-07-24,""2019-08-02"",""SUZUKI"",""LIDO"",""B"""
"2013-08-08,""2019-08-02"",""HONDA"",""SH125D"",""B"""
"2016-07-27,""2019-08-02"",""HONDA"",""SH125AD"",""B"""
"2013-01-16,""2019-08-02"",""DUCATI"",""MTS 1200 S TOURING"",""VI"""
"2006-06-08,""2019-08-03"",""SUZUKI"",""UH125"",""MA"""
"2003-12-29,""2019-08-03"",""HONDA"",""SH150"",""B"""
"2014-01-24,""2019-08-03"",""KAWASAKI"",""Z800"",""B"""
"2017-07-28,""2019-08-03"",""ITALJET"",""FORMULA 125"",""MA"""
"2007-06-28,""2019-08-03"",""HONDA"",""SH125"",""SS"""
"2009-03-13,""2019-08-03"",""MINELLI"",""KAPPA 125"",""MA"""
"2011-09-21,""2019-08-03"",""YAMAHA"",""YP125R"",""B"""
"2014-11-14,""2019-08-03"",""S.Y.M"",""SYMPHONY 125 SR"",""IB"""
"2014-10-31,""2019-08-03"",""KYMCO"",""AGILITY CITY 125"",""AL"""
"2015-11-30,""2019-08-03"",""HONDA"",""SH125AD"",""B"""
"2013-01-10,""2019-08-03"",""TRIUMPH"",""STREET TRIPLE"",""M"""
"2006-04-12,""2019-08-03"",""YAMAHA"",""YP250R"",""B"""
"1999-05-05,""2019-08-03"",""HONDA"",""SH 100"",""B"""
"2016-03-15,""2019-08-03"",""HONDA"",""SH125AD"",""B"""
"2012-07-05,""2019-08-04"",""HONDA"",""WW125EX2"",""A"""
"2005-02-18,""2019-08-04"",""PIAGGIO"",""X9 125 EVOLUT"",""M"""
"2011-10-07,""2019-08-04"",""DAELIM"",""BESBI"",""M"""
"2005-08-31,""2019-08-04"",""HONDA"",""SES125"",""B"""
"2005-04-15,""2019-08-04"",""HONDA"",""SH125"",""B"""
"2007-04-20,""2019-08-04"",""KYMCO"",""BÑW 250"",""V"""
"2011-07-06,""2019-08-04"",""HONDA"",""SH125"",""MA"""
"2017-05-11,""2019-08-05"",""S.Y.M"",""SYMPHONY 125 SR"",""IB"""
"2015-06-17,""2019-08-05"",""YAMAHA"",""MT-07"",""M"""
"2007-07-05,""2019-08-05"",""HONDA"",""CBF250"",""M"""
"2007-10-03,""2019-08-05"",""HONDA"",""SH125"",""B"""
"1992-10-02,""2019-08-05"",""YAMAHA"",""2YL"",""MA"""
"2007-07-16,""2019-08-05"",""GILERA"",""NEXUS 125"",""GI"""
"2016-05-04,""2019-08-05"",""HONDA"",""WW125EX"",""B"""
"2010-04-27,""2019-08-05"",""PIAGGIO"",""LIBERTY 125 RST"",""M"""
"2013-05-16,""2019-08-05"",""KYMCO"",""K-XCT 125"",""M"""
"2014-10-30,""2019-08-05"",""KAWASAKI"",""J300 ABS"",""B"""
"2015-07-01,""2019-08-05"",""HONDA"",""SH125AD"",""B"""
"1996-06-25,""2019-08-05"",""HONDA"",""CN 250"",""M"""
"2012-06-19,""2019-08-05"",""HONDA"",""SH125"",""MA"""
"2015-09-21,""2019-08-05"",""HONDA"",""SH125D"",""B"""
"2014-10-31,""2019-08-05"",""PIAGGIO"",""X7 EVO 125"",""SE"""
"2006-07-11,""2019-08-05"",""HONDA"",""SH125"",""B"""
"2016-11-11,""2019-08-05"",""PEUGEOT"",""TWEET"",""B"""
"2007-06-01,""2019-08-05"",""DAELIM"",""VL125"",""LU"""
"2000-12-12,""2019-08-05"",""HONDA"",""SH100"",""GI"""
"2005-07-07,""2019-08-05"",""PIAGGIO"",""VESPA 150 E KA"",""B"""
"2015-07-16,""2019-08-05"",""HONDA"",""SH125AD"",""B"""
"2002-02-20,""2019-08-05"",""HONDA"",""SH100"",""GI"""
"2017-06-29,""2019-08-06"",""BMW"",""C EVOLUTION"",""B"""
"1998-07-15,""2019-08-06"",""KYMCO"",""TOP HEROISM 125"",""B"""
"1999-03-19,""2019-08-06"",""HONDA"",""SH100"",""B"""
"2018-06-14,""2019-08-06"",""BMW"",""R 1200 GS ADVENTURE"",""M"""
"2014-09-25,""2019-08-06"",""TRIUMPH"",""STREET TRIPLE"",""M"""
"2007-07-27,""2019-08-06"",""HONDA"",""SH125"",""MA"""
"1988-07-04,""2019-08-06"",""YAMAHA"",""SR 250"",""M"""
"2007-10-10,""2019-08-06"",""BMW"",""K1200R"",""M"""
"2003-11-14,""2019-08-06"",""PIAGGIO"",""VESPA GT 200L"",""SE"""
"2018-10-09,""2019-08-06"",""YAMAHA"",""XP530E-A  (TMAX)"",""T"""
"2006-07-21,""2019-08-06"",""HONDA"",""SES125"",""MA"""
"2017-03-23,""2019-08-06"",""HONDA"",""SH300A"",""B"""
"2015-04-20,""2019-08-06"",""PEUGEOT"",""TWEET"",""IB"""
"2019-04-03,""2019-08-06"",""BMW"",""R 1250 GS"",""M"""
"1991-09-02,""2019-08-06"",""HONDA"",""SCOOPY 75"",""B"""
"2010-10-22,""2019-08-07"",""HONDA"",""SH125"",""B"""
"2010-06-16,""2019-08-07"",""HONDA"",""SH125"",""MA"""
"2018-09-12,""2019-08-07"",""PEUGEOT"",""SATELIS"",""M"""
"2005-06-30,""2019-08-07"",""YAMAHA"",""XP500"",""B"""
"2012-05-21,""2019-08-07"",""S.Y.M"",""SYMPHONY 125 S"",""L"""
"2007-09-05,""2019-08-07"",""RIEJU"",""TANGO 125"",""V"""
"2016-03-15,""2019-08-07"",""HONDA"",""NSC110MPD"",""MA"""
"1987-08-07,""2019-08-07"",""VESPA"",""IRIS 200"",""SE"""
"2005-12-15,""2019-08-07"",""HONDA"",""VT125C"",""B"""
"2011-05-23,""2019-08-07"",""APRILIA"",""SPORT CITY 125"",""T"""
"2006-08-02,""2019-08-07"",""HONDA"",""SES125"",""B"""
"2008-03-24,""2019-08-07"",""APRILIA"",""COMPAY 125 CUSTOM"",""M"""
"2006-12-12,""2019-08-07"",""HONDA"",""SH125"",""B"""
"2005-04-07,""2019-08-07"",""DAELIM"",""SQ125"",""TF"""
"2017-08-03,""2019-08-07"",""YAMAHA"",""X-MAX 125"",""V"""
"2014-05-23,""2019-08-07"",""HONDA"",""SH125D"",""B"""
"2008-08-21,""2019-08-07"",""HONDA"",""CBR600RR"",""H"""
"2013-09-25,""2019-08-07"",""PIAGGIO"",""LIBERTY 125"",""B"""
"1997-10-23,""2019-08-07"",""VESPA"",""IRIS 200"",""SE"""
"2009-10-08,""2019-08-07"",""S.Y.M"",""VS125"",""CA"""
"2006-07-03,""2019-08-07"",""KYMCO"",""BET WIN 125"",""M"""
"2016-10-11,""2019-08-08"",""YAMAHA"",""YP125RA"",""B"""
"2011-05-20,""2019-08-08"",""S.Y.M"",""SYMPHONY 125 S"",""IB"""
"2015-12-30,""2019-08-08"",""HONDA"",""SH 125AD"",""B"""
"2015-12-18,""2019-08-08"",""HONDA"",""WW125EX"",""B"""
"2007-06-20,""2019-08-08"",""HONDA"",""SH125"",""B"""
"1990-07-04,""2019-08-08"",""DERBI"",""GPR 75"",""L"""
"2006-06-06,""2019-08-08"",""KAWASAKI"",""NINJA ZX6R"","""""
"2015-09-15,""2019-08-08"",""HONDA"",""NSC110MPD"",""B"""
"2007-05-21,""2019-08-08"",""YAMAHA"",""YZF-R6"",""B"""
"2005-10-05,""2019-08-08"",""HONDA"",""SES125"",""SE"""
"2018-07-18,""2019-08-08"",""KYMCO"",""AGILITY CITY 125"",""B"""
"2012-05-04,""2019-08-08"",""KYMCO"",""SUPER DINK 125"",""B"""
"2002-05-30,""2019-08-08"",""HONDA"",""CBR 600 FS"",""SS"""
"2014-11-13,""2019-08-08"",""KYMCO"",""AGILITY CITY 125"",""GR"""
"2007-08-29,""2019-08-08"",""HONDA"",""SES 125"",""B"""
"1992-05-12,""2019-08-08"",""HONDA"",""CBR600F"",""ML"""
"2003-06-05,""2019-08-09"",""YAMAHA"",""YZF R6"",""SE"""
"2009-04-23,""2019-08-09"",""YAMAHA"",""CIGNUS-X"",""B"""
"2004-10-25,""2019-08-09"",""HONDA"",""SH150"",""B"""
"2003-08-07,""2019-08-09"",""HONDA"",""SES 150"",""BI"""
"2008-07-03,""2019-08-09"",""HONDA"",""SH150"",""B"""
"2011-06-15,""2019-08-09"",""KYMCO"",""SUPER DINK 300I"",""M"""
"2015-08-20,""2019-08-09"",""S.Y.M"",""SYMPHONY 125 SR"",""CO"""
"2009-07-02,""2019-08-09"",""KYMCO"",""SUPER DINK 125"",""M"""
"2017-06-06,""2019-08-09"",""PIAGGIO"",""MEDLEY"",""M"""
"2008-01-10,""2019-08-09"",""HONDA"",""SCV100"",""MU"""
"2010-05-06,""2019-08-09"",""HONDA"",""SH125"",""IB"""
"1998-02-23,""2019-08-09"",""YAMAHA"",""4BR XJ600S"",""CO"""
"2018-12-20,""2019-08-09"",""HONDA"",""SH300A"",""B"""
"2016-08-30,""2019-08-10"",""KEEWAY"",""ZAHARA"",""TF"""
"2010-11-30,""2019-08-10"",""SUZUKI"",""AN400A"",""B"""
"2014-06-18,""2019-08-10"",""HONDA"",""SH125AD"",""A"""
"1992-05-20,""2019-08-10"",""HONDA"",""NTV 650"",""SE"""
"1991-02-19,""2019-08-10"",""KAWASAKI"",""GPZ 500 S"",""B"""
"2019-06-20,""2019-08-10"",""PEUGEOT"",""BELVILLE"",""B"""
"2018-09-25,""2019-08-10"",""HONDA"",""NSS125AD"",""B"""
"2013-01-07,""2019-08-10"",""S.Y.M"",""HD 125 EVO"",""B"""
"2007-04-26,""2019-08-10"",""HONDA"",""SH125"",""MA"""
"2017-03-28,""2019-08-10"",""HONDA"",""SH125D"",""B"""
"1987-10-23,""2019-08-10"",""VESPA"",""PK 75 ELESTART"",""B"""
"2009-06-23,""2019-08-10"",""DAELIM"",""SL125U"",""ZA"""
"2018-06-29,""2019-08-10"",""HONDA"",""SH125AD"",""B"""
"2008-09-10,""2019-08-10"",""HONDA"",""SH125"",""GI"""
"2012-10-15,""2019-08-11"",""KYMCO"",""SUPER DINK 125"",""SE"""
"2005-04-04,""2019-08-11"",""HYOSUNG"",""AQUILA 125"",""IB"""
"2010-06-22,""2019-08-11"",""JONWAY"",""CJ"",""CS"""
"2008-03-06,""2019-08-11"",""SUZUKI"",""GSX650F"",""B"""
"2011-09-12,""2019-08-11"",""KTM"",""KTM 125 DUKE"",""B"""
"2008-04-30,""2019-08-11"",""HONDA"",""SH125"",""MA"""
"2005-12-22,""2019-08-11"",""KYMCO"",""ZING"",""GU"""
"2008-12-29,""2019-08-11"",""KAWASAKI"",""NINJA ZX-6R"",""C"""
"2016-11-03,""2019-08-11"",""PEUGEOT"",""TWEET"",""B"""
"2012-07-12,""2019-08-12"",""S.Y.M"",""SYMPHONY 125 S"",""B"""
"2010-09-08,""2019-08-12"",""YAMAHA"",""YP125R"",""B"""
"2007-06-04,""2019-08-12"",""HONDA"",""SES125"",""MA"""
"2007-08-21,""2019-08-12"",""YAMAHA"",""YBR125"",""SE"""
"2014-06-06,""2019-08-12"",""PIAGGIO"",""VESPA PRIMAVERA"",""M"""
"2019-01-08,""2019-08-12"",""KAWASAKI"",""Z900"",""PO"""
"2007-03-02,""2019-08-12"",""HONDA"",""SH125"",""B"""
"2015-07-06,""2019-08-12"",""PEUGEOT"",""TWEET"",""MA"""
"2002-10-03,""2019-08-12"",""HONDA"",""NSR125R"",""B"""
"2006-06-22,""2019-08-12"",""YAMAHA"",""YP 125 R"",""MA"""
"2008-02-19,""2019-08-12"",""HONDA"",""PES125"",""B"""
"2005-11-16,""2019-08-12"",""KYMCO"",""B W 250"",""V"""
"2014-12-10,""2019-08-12"",""KYMCO"",""AGILITY CITY 125"",""GR"""
"2014-04-28,""2019-08-12"",""KYMCO"",""SUPER DINK 300 ABS"",""M"""
"1997-08-29,""2019-08-12"",""BMW"",""F-650"",""O"""
"2013-11-18,""2019-08-13"",""KAWASAKI"",""J300 ABS"",""M"""
"2005-09-14,""2019-08-13"",""APRILIA"",""COMPAY 125 CUSTOM"",""V"""
"2009-07-27,""2019-08-13"",""HONDA"",""SH125D"",""B"""
"2007-04-05,""2019-08-13"",""YAMAHA"",""CIGNUS'X"",""V"""
"2002-03-18,""2019-08-13"",""HONDA"",""NES 125"",""SE"""
"2007-11-15,""2019-08-13"",""SUZUKI"",""UH125"",""M"""
"1989-02-14,""2019-08-13"",""VESPA"",""PK 75 XL"",""B"""
"2008-05-07,""2019-08-13"",""GILERA"",""FUOCO 500"",""M"""
"2009-09-18,""2019-08-13"",""HONDA"",""FES125"",""SE"""
"2004-08-18,""2019-08-13"",""DERBI"",""SENDA SM 125 CC4T"",""IB"""
"1990-04-19,""2019-08-13"",""HONDA"",""VISION MET IND"",""B"""
"1998-08-31,""2019-08-13"",""APRILIA"",""RS 125"",""TF"""
"2007-11-07,""2019-08-13"",""KENROD"",""ATLAS 125 CC"",""CA"""
"2008-02-12,""2019-08-13"",""HONDA"",""SH150"",""B"""
"1997-03-11,""2019-08-13"",""PIAGGIO"",""SKIPPER 125"",""B"""
"2018-07-27,""2019-08-13"",""HONDA"",""SH300A"",""B"""
"2008-06-04,""2019-08-13"",""KAWASAKI"",""NINJA 250R"",""B"""
"2018-06-22,""2019-08-13"",""S.Y.M"",""SYMPHONY"",""IB"""
"2007-01-11,""2019-08-14"",""KYMCO"",""BETÑWIN 125"",""V"""
"2007-06-11,""2019-08-14"",""HONDA"",""SES125"",""B"""
"2017-11-17,""2019-08-14"",""KYMCO"",""AK 550"",""M"""
"2019-05-10,""2019-08-14"",""S.Y.M"",""SYMPHONY 125 SR"",""IB"""
"2010-01-27,""2019-08-14"",""PIAGGIO"",""VESPA LXV 125"",""SA"""
"2016-01-26,""2019-08-14"",""DAELIM"",""ROADWIN"",""B"""
"2017-03-29,""2019-08-14"",""HONDA"",""CRF250LA"",""TF"""
"2007-04-04,""2019-08-14"",""PIAGGIO"",""VESPA LX 125"","""""
"2007-05-09,""2019-08-14"",""HONDA"",""SH125"",""B"""
"2007-04-16,""2019-08-14"",""HONDA"",""SH125"",""B"""
"2001-08-23,""2019-08-14"",""YAMAHA"",""YN100"",""MA"""
"2005-10-14,""2019-08-14"",""HONDA"",""SH125"",""B"""
"2010-06-17,""2019-08-14"",""DERBI"",""RAMBLA 250"",""CO"""
"2007-03-27,""2019-08-14"",""SUZUKI"",""AN400Z"",""CO"""
"2019-06-21,""2019-08-14"",""YAMAHA"",""YP125RA (X-MAX 125)"",""M"""
"2005-04-08,""2019-08-14"",""HONDA"",""SH 125"",""B"""
"2006-06-06,""2019-08-14"",""HONDA"",""SH150"",""T"""
"2015-02-02,""2019-08-14"",""HONDA"",""SH300"",""MA"""
"2004-12-20,""2019-08-14"",""GAS-GAS"",""ENDUCROS"",""S"""
"2007-11-29,""2019-08-14"",""KTM"",""KTM 250 EXC F"",""S"""
"2006-10-09,""2019-08-14"",""KAWASAKI"",""NINJA ZX 10R"",""SS"""
"2008-09-18,""2019-08-14"",""YAMAHA"",""XP 500"",""PO"""
"2017-05-31,""2019-08-15"",""KYMCO"",""SUPER DINK 125 ABS"",""M"""
"2019-06-28,""2019-08-15"",""YAMAHA"",""XP530D-A  (TMAX DX)"",""M"""
"2019-05-17,""2019-08-15"",""HONDA"",""NSC110MPD"",""M"""
"2007-05-18,""2019-08-15"",""HONDA"",""SH125"",""MA"""
"2019-02-08,""2019-08-15"",""YAMAHA"",""GPD125-A (NMAX)"",""M"""
"2010-01-18,""2019-08-15"",""HONDA"",""NHX110WH"",""B"""
"2016-06-27,""2019-08-15"",""KYMCO"",""AGILITY CITY 125"",""IB"""
"2012-12-27,""2019-08-15"",""KYMCO"",""SUPER DINK 300I"",""M"""
"2011-11-04,""2019-08-16"",""PIAGGIO"",""LIBERTY 125 RST"",""M"""
"2015-07-14,""2019-08-16"",""S.Y.M"",""SYMPHONY 125 ST"",""B"""
"2016-09-22,""2019-08-16"",""KYMCO"",""AGILITY CITY 125"",""M"""
"2006-02-20,""2019-08-16"",""HONDA"",""SES125"",""B"""
"2007-04-27,""2019-08-16"",""HONDA"",""SH125"",""B"""
"2005-08-16,""2019-08-16"",""KYMCO"",""BET WIN 125"",""V"""
"2011-03-24,""2019-08-16"",""KYMCO"",""AGILITY CITY 125"",""B"""
"1994-08-17,""2019-08-16"",""HONDA"",""ST70 DAX"",""GC"""
"2013-07-10,""2019-08-16"",""HONDA"",""PES125"",""CA"""
"2012-01-05,""2019-08-16"",""HONDA"",""SH125"",""B"""
"2008-04-15,""2019-08-16"",""APRILIA"",""SPORT CITY 250"",""B"""
"2009-09-04,""2019-08-16"",""HONDA"",""SH125"",""MA"""
"2015-07-16,""2019-08-17"",""HONDA"",""SH125AD"",""B"""
"2005-07-22,""2019-08-17"",""APRILIA"",""SPORT CITY 125"",""SS"""
"1994-05-17,""2019-08-17"",""YAMAHA"",""4CX C490"",""A"""
"2016-12-01,""2019-08-17"",""HONDA"",""SH125AD"",""B"""
"2009-09-15,""2019-08-17"",""KYMCO"",""XCITING 500"",""M"""
"2018-05-07,""2019-08-17"",""HONDA"",""SH125AD"",""B"""
"2009-07-24,""2019-08-17"",""HONDA"",""SH125"",""B"""
"2010-09-03,""2019-08-17"",""KYMCO"",""SUPER DINK 125"",""V"""
"2009-09-16,""2019-08-17"",""KYMCO"",""AGILITY CITY 12"",""M"""
"2007-06-29,""2019-08-18"",""HONDA"",""CBR125R"",""B"""
"2014-12-19,""2019-08-18"",""HONDA"",""SH125D"",""B"""
"2007-07-04,""2019-08-18"",""YAMAHA"",""YP125E"",""CA"""
"2015-02-02,""2019-08-18"",""HONDA"",""SH125AD"",""B"""
"2018-02-09,""2019-08-18"",""HONDA"",""SH125D"",""B"""
"2007-02-14,""2019-08-18"",""HONDA"",""SH125"",""B"""
"2018-01-31,""2019-08-18"",""PEUGEOT"",""TWEET"",""CA"""
"2018-08-08,""2019-08-18"",""YAMAHA"",""YZF-R1"",""B"""
"2008-04-07,""2019-08-18"",""HONDA"",""SH125"",""B"""
"2019-06-24,""2019-08-18"",""KYMCO"",""XCITING 400I"",""M"""
"2013-12-16,""2019-08-18"",""KAWASAKI"",""J300"",""B"""
"2005-08-23,""2019-08-18"",""SUZUKI"",""DR-Z400S"",""J"""
"2014-12-30,""2019-08-18"",""KYMCO"",""SUPER DINK 125"",""MU"""
"2016-07-08,""2019-08-18"",""PEUGEOT"",""TWEET"",""SE"""
"2013-11-12,""2019-08-18"",""PIAGGIO"",""LIBERTY 125"",""CE"""
"1989-08-08,""2019-08-19"",""YAMAHA"",""XV535"",""A"""
"2013-09-18,""2019-08-19"",""HONDA"",""SH125D"",""B"""
"2015-04-08,""2019-08-19"",""KYMCO"",""K-XCT 300 ABS"",""SE"""
"2004-06-09,""2019-08-19"",""KYMCO"",""BETWIN 250"",""V"""
"1999-05-07,""2019-08-19"",""PIAGGIO"",""SKYPPER LXT 150"",""GI"""
"2011-10-25,""2019-08-19"",""HONDA"",""SH125"",""J"""
"1997-07-04,""2019-08-19"",""VESPA"",""IRIS 200"",""GC"""
"2017-02-23,""2019-08-19"",""KAWASAKI"",""J300"",""M"""
"2000-06-26,""2019-08-19"",""PIAGGIO"",""SKYPPER RST-125"",""Z"""
"2007-11-28,""2019-08-19"",""HONDA"",""SH125"",""GU"""
"2016-04-22,""2019-08-19"",""PEUGEOT"",""TWEET"",""B"""
"2010-11-02,""2019-08-19"",""HONDA"",""WW125EX2"",""SE"""
"2008-09-15,""2019-08-19"",""HONDA"",""SH125"",""B"""
"2006-08-08,""2019-08-19"",""KYMCO"",""BETÑWIN 125"",""V"""
"1999-09-15,""2019-08-19"",""HONDA"",""SH100"",""B"""
"2018-07-05,""2019-08-19"",""HONDA"",""NSC110MPD"",""B"""
"2006-11-10,""2019-08-20"",""HONDA"",""SH125"",""B"""
"1990-03-08,""2019-08-20"",""DERBI"",""GPR 75"",""B"""
"2018-08-31,""2019-08-20"",""YAMAHA"",""GPD125-A (NMAX)"",""SE"""
"2018-09-07,""2019-08-20"",""KYMCO"",""GRAND DINK 300"",""A"""
"2010-10-28,""2019-08-20"",""KYMCO"",""SUPER DINK 125"",""S"""
"2016-03-16,""2019-08-20"",""KAWASAKI"",""J125 ABS"",""B"""
"2018-05-23,""2019-08-20"",""BENELLI"",""BN251  TNT25  RK1  UNO"",""B"""
"2017-10-17,""2019-08-20"",""KYMCO"",""AK 550"",""V"""
"2019-07-09,""2019-08-20"",""KTM"",""KTM 125 DUKE"",""M"""
"2005-05-26,""2019-08-20"",""HONDA"",""SH150"",""B"""
"1990-08-09,""2019-08-20"",""VESPA"",""VESPA IRIS 200"",""L"""
"2004-09-07,""2019-08-20"",""YAMAHA"",""XP 500"",""M"""
"2016-06-17,""2019-08-20"",""HONDA"",""NSC110MPD"",""B"""
"2009-08-05,""2019-08-20"",""KYMCO"",""XCITING 500"",""M"""
"2014-12-16,""2019-08-20"",""KYMCO"",""SUPER DINK 125 ABS"",""B"""
"2006-11-10,""2019-08-20"",""HONDA"",""SH125"",""B"""
"2012-01-16,""2019-08-20"",""KYMCO"",""SUPER DINK 125"",""CA"""
"2018-03-19,""2019-08-20"",""HONDA"",""ANC125"",""B"""
"2008-05-21,""2019-08-20"",""KAWASAKI"",""Z750"",""B"""
"2007-10-31,""2019-08-20"",""HONDA"",""SH125"",""B"""
"2014-09-08,""2019-08-20"",""HONDA"",""SH125AD"",""B"""
"2013-06-27,""2019-08-20"",""KYMCO"",""K XCT 125"",""M"""
"2005-05-13,""2019-08-20"",""APRILIA"",""ARRECIFE 250"",""MU"""
